timestamp,location,pm1_0,pm2_5,pm10,cnt0_3,cnt0_5,cnt1_0,cnt2_5,cnt5_0,cnt10_0,mq135_adc,mq136_adc,mics_red_adc,mics_nox_adc,mp135_adc,temperature,humidity,aqi,aqi_category,is_hazard
2023-01-08T05:00,dhaka,32.4,55.8,79.9,2666,788,194,41,10,2,1724,1048,2266,1387,1581,20.4,75.0,151,Unhealthy,1
2023-01-08T06:00,dhaka,27.8,48.0,68.9,2305,674,165,35,8,1,1648,1042,2138,1309,1514,22.3,70.0,132,Unhealthy for Sensitive Groups,1
2023-01-08T07:00,dhaka,24.1,41.6,59.8,1996,574,147,30,7,1,1567,1030,2065,1265,1456,23.7,67.0,116,Unhealthy for Sensitive Groups,1
2023-01-08T08:00,dhaka,22.2,38.2,54.9,1840,538,133,28,6,1,1529,1011,1989,1220,1429,24.5,64.0,108,Unhealthy for Sensitive Groups,1
2023-01-08T09:00,dhaka,20.6,35.5,51.1,1717,485,122,26,6,1,1534,993,1963,1231,1418,24.8,63.0,101,Unhealthy for Sensitive Groups,1
2023-01-08T10:00,dhaka,19.7,33.9,48.9,1617,470,117,25,6,1,1516,994,1980,1246,1399,24.5,64.0,97,Moderate,0
2023-01-08T11:00,dhaka,21.5,37.0,53.2,1752,522,129,27,6,1,1595,989,2031,1301,1451,22.1,78.0,105,Unhealthy for Sensitive Groups,1
2023-01-08T12:00,dhaka,24.2,41.7,59.8,2003,576,147,31,7,1,1650,1014,2127,1383,1495,19.2,88.0,116,Unhealthy for Sensitive Groups,1
2023-01-08T13:00,dhaka,25.5,44.0,63.1,2124,618,152,32,7,1,1664,1008,2157,1373,1518,18.4,90.0,122,Unhealthy for Sensitive Groups,1
2023-01-08T14:00,dhaka,24.6,42.5,60.8,2070,589,148,32,7,1,1647,1002,2143,1370,1505,17.9,91.0,118,Unhealthy for Sensitive Groups,1
2023-01-08T15:00,dhaka,24.4,42.1,60.5,2035,595,151,31,7,1,1652,992,2153,1358,1504,17.2,91.0,117,Unhealthy for Sensitive Groups,1
2023-01-08T16:00,dhaka,25.1,43.3,62.2,2080,612,150,32,7,1,1667,991,2138,1348,1525,16.8,92.0,120,Unhealthy for Sensitive Groups,1
2023-01-08T17:00,dhaka,25.8,44.4,63.6,2130,616,154,33,7,1,1660,993,2158,1347,1505,16.5,91.0,123,Unhealthy for Sensitive Groups,1
2023-01-08T18:00,dhaka,26.2,45.1,64.5,2189,629,159,34,8,1,1661,993,2160,1341,1504,16.0,92.0,125,Unhealthy for Sensitive Groups,1
2023-01-08T19:00,dhaka,26.7,46.0,65.7,2212,638,162,34,8,1,1655,1003,2154,1339,1511,15.4,93.0,127,Unhealthy for Sensitive Groups,1
2023-01-08T20:00,dhaka,27.1,46.8,66.8,2259,648,163,35,8,1,1646,998,2166,1327,1522,15.0,93.0,129,Unhealthy for Sensitive Groups,1
2023-01-08T21:00,dhaka,27.4,47.3,67.5,2277,665,167,35,8,1,1654,1012,2183,1314,1510,14.5,94.0,130,Unhealthy for Sensitive Groups,1
2023-01-08T22:00,dhaka,27.6,47.6,68.0,2301,665,163,36,8,1,1653,1008,2167,1318,1529,14.0,94.0,131,Unhealthy for Sensitive Groups,1
2023-01-08T23:00,dhaka,27.8,48.0,68.5,2297,674,167,36,8,1,1669,1004,2182,1318,1534,13.7,95.0,132,Unhealthy for Sensitive Groups,1
2023-01-09T00:00,dhaka,28.1,48.4,69.2,2328,686,169,36,8,1,1667,1013,2183,1320,1518,13.4,95.0,133,Unhealthy for Sensitive Groups,1
2023-01-09T01:00,dhaka,30.4,52.5,75.0,2503,739,186,39,9,2,1712,1030,2248,1358,1569,13.0,95.0,143,Unhealthy for Sensitive Groups,1
2023-01-09T02:00,dhaka,32.1,55.4,79.2,2673,778,194,41,9,2,1728,1043,2282,1377,1605,14.5,92.0,150,Unhealthy for Sensitive Groups,1
2023-01-09T03:00,dhaka,32.9,56.8,81.3,2747,794,200,43,10,2,1790,1057,2329,1408,1601,16.4,87.0,152,Unhealthy,1
2023-01-09T04:00,dhaka,32.1,55.3,79.4,2650,769,196,41,9,2,1752,1053,2285,1407,1591,18.7,81.0,150,Unhealthy for Sensitive Groups,1
2023-01-09T05:00,dhaka,29.7,51.2,73.6,2460,713,177,38,9,2,1693,1044,2199,1341,1550,21.0,75.0,140,Unhealthy for Sensitive Groups,1
2023-01-09T06:00,dhaka,26.2,45.2,64.7,2147,636,158,33,8,1,1613,1032,2108,1314,1470,22.9,69.0,125,Unhealthy for Sensitive Groups,1
2023-01-09T07:00,dhaka,24.0,41.4,59.5,1988,578,145,31,7,1,1565,1020,2038,1281,1454,24.3,64.0,116,Unhealthy for Sensitive Groups,1
2023-01-09T08:00,dhaka,22.0,38.0,54.6,1852,531,131,27,6,1,1519,991,2004,1249,1408,25.1,60.0,107,Unhealthy for Sensitive Groups,1
2023-01-09T09:00,dhaka,20.8,35.9,51.5,1736,500,125,27,6,1,1529,986,1970,1217,1402,25.3,59.0,102,Unhealthy for Sensitive Groups,1
2023-01-09T10:00,dhaka,19.8,34.2,49.2,1638,473,119,25,6,1,1521,973,1990,1255,1398,24.7,64.0,97,Moderate,0
2023-01-09T11:00,dhaka,22.3,38.5,55.3,1869,538,134,29,6,1,1587,1000,2073,1307,1461,22.2,76.0,108,Unhealthy for Sensitive Groups,1
2023-01-09T12:00,dhaka,30.9,53.2,76.1,2536,745,186,39,9,2,1732,1037,2255,1448,1583,20.0,82.0,145,Unhealthy for Sensitive Groups,1
2023-01-09T13:00,dhaka,32.4,55.9,80.1,2667,788,194,42,10,2,1759,1053,2310,1447,1610,19.7,84.0,151,Unhealthy,1
2023-01-09T14:00,dhaka,31.1,53.7,76.8,2592,748,190,40,9,2,1740,1046,2266,1443,1593,18.9,87.0,146,Unhealthy for Sensitive Groups,1
2023-01-09T15:00,dhaka,30.3,52.2,74.7,2479,737,180,39,9,2,1733,1023,2242,1406,1570,18.1,90.0,142,Unhealthy for Sensitive Groups,1
2023-01-09T16:00,dhaka,30.0,51.7,74.0,2476,727,182,39,9,2,1705,1025,2212,1399,1574,17.4,91.0,141,Unhealthy for Sensitive Groups,1
2023-01-09T17:00,dhaka,29.7,51.2,73.6,2481,710,178,38,9,2,1699,1017,2217,1393,1553,16.7,92.0,140,Unhealthy for Sensitive Groups,1
2023-01-09T18:00,dhaka,29.1,50.2,71.9,2417,702,175,37,9,2,1676,1016,2181,1394,1544,16.3,93.0,137,Unhealthy for Sensitive Groups,1
2023-01-09T19:00,dhaka,28.5,49.1,70.5,2352,690,171,37,8,1,1665,1013,2169,1346,1515,16.1,93.0,134,Unhealthy for Sensitive Groups,1
2023-01-09T20:00,dhaka,27.7,47.7,68.5,2271,668,169,36,8,1,1651,1011,2121,1331,1505,15.7,92.0,131,Unhealthy for Sensitive Groups,1
2023-01-09T21:00,dhaka,27.1,46.7,66.8,2232,652,162,34,8,1,1641,994,2130,1334,1494,15.3,92.0,129,Unhealthy for Sensitive Groups,1
2023-01-09T22:00,dhaka,26.8,46.2,66.1,2179,645,163,35,8,1,1618,1005,2118,1308,1527,14.8,93.0,127,Unhealthy for Sensitive Groups,1
2023-01-09T23:00,dhaka,26.9,46.4,66.6,2204,650,163,35,8,1,1636,1005,2125,1314,1500,14.5,92.0,128,Unhealthy for Sensitive Groups,1
2023-01-10T00:00,dhaka,27.6,47.6,68.2,2294,664,167,35,8,1,1656,1012,2122,1345,1503,14.0,92.0,131,Unhealthy for Sensitive Groups,1
2023-01-10T01:00,dhaka,28.2,48.7,69.8,2327,678,172,35,8,1,1696,1024,2172,1344,1530,12.8,94.0,134,Unhealthy for Sensitive Groups,1
2023-01-10T02:00,dhaka,29.1,50.2,71.7,2417,706,176,37,9,2,1689,1018,2203,1369,1554,14.9,89.0,137,Unhealthy for Sensitive Groups,1
2023-01-10T03:00,dhaka,29.8,51.3,73.6,2418,721,179,38,9,2,1705,1033,2242,1361,1566,16.6,84.0,140,Unhealthy for Sensitive Groups,1
2023-01-10T04:00,dhaka,29.6,51.0,73.1,2433,707,177,38,9,2,1706,1034,2222,1365,1547,18.6,78.0,139,Unhealthy for Sensitive Groups,1
2023-01-10T05:00,dhaka,28.4,49.0,70.5,2358,690,172,37,8,1,1670,1036,2179,1338,1518,20.9,72.0,134,Unhealthy for Sensitive Groups,1
2023-01-10T06:00,dhaka,25.9,44.6,64.0,2138,620,155,33,8,1,1597,1023,2067,1302,1480,22.8,66.0,123,Unhealthy for Sensitive Groups,1
2023-01-10T07:00,dhaka,24.6,42.5,61.2,2027,598,150,31,7,1,1570,1009,2041,1287,1456,24.0,62.0,118,Unhealthy for Sensitive Groups,1
2023-01-10T08:00,dhaka,23.3,40.2,57.7,1925,552,141,29,7,1,1551,1002,2033,1247,1406,24.7,58.0,113,Unhealthy for Sensitive Groups,1
2023-01-10T09:00,dhaka,21.0,36.2,52.0,1740,515,128,27,6,1,1513,984,1964,1243,1412,24.6,57.0,103,Unhealthy for Sensitive Groups,1
2023-01-10T10:00,dhaka,19.3,33.2,47.7,1609,478,116,24,5,1,1508,950,1959,1240,1391,23.9,61.0,95,Moderate,0
2023-01-10T11:00,dhaka,21.6,37.3,53.4,1792,518,132,27,6,1,1564,977,2044,1311,1433,21.6,72.0,105,Unhealthy for Sensitive Groups,1
2023-01-10T12:00,dhaka,32.7,56.3,80.6,2692,786,195,41,10,2,1753,1065,2296,1463,1612,18.8,80.0,151,Unhealthy,1
2023-01-10T13:00,dhaka,34.7,59.8,85.7,2868,839,209,44,10,2,1785,1050,2333,1492,1640,18.3,82.0,153,Unhealthy,1
2023-01-10T14:00,dhaka,34.3,59.1,84.5,2851,833,206,44,10,2,1784,1060,2343,1480,1629,17.2,87.0,153,Unhealthy,1
2023-01-10T15:00,dhaka,34.1,58.8,84.1,2815,823,206,43,10,2,1769,1053,2323,1454,1629,16.6,88.0,153,Unhealthy,1
2023-01-10T16:00,dhaka,34.5,59.5,85.2,2849,840,208,44,10,2,1799,1049,2351,1456,1639,16.2,88.0,153,Unhealthy,1
2023-01-10T17:00,dhaka,35.0,60.3,86.4,2878,836,212,45,10,2,1782,1052,2348,1443,1649,15.8,88.0,153,Unhealthy,1
2023-01-10T18:00,dhaka,35.5,61.2,87.8,2924,859,213,46,11,2,1784,1060,2331,1438,1640,15.2,88.0,154,Unhealthy,1
2023-01-10T19:00,dhaka,36.3,62.6,89.6,2997,875,217,45,11,2,1795,1086,2349,1441,1637,14.6,88.0,155,Unhealthy,1
2023-01-10T20:00,dhaka,37.3,64.3,92.0,3086,902,223,48,11,2,1816,1079,2359,1436,1657,14.1,89.0,156,Unhealthy,1
2023-01-10T21:00,dhaka,38.3,66.1,94.8,3181,923,230,49,11,2,1839,1073,2354,1432,1663,13.6,89.0,156,Unhealthy,1
2023-01-10T22:00,dhaka,39.8,68.7,98.3,3300,963,240,52,12,2,1831,1090,2401,1426,1681,13.1,90.0,158,Unhealthy,1
2023-01-10T23:00,dhaka,41.2,71.0,101.5,3432,994,248,52,12,2,1864,1107,2428,1465,1708,12.4,91.0,159,Unhealthy,1
2023-01-11T00:00,dhaka,41.2,71.0,101.5,3391,995,249,53,12,2,1889,1102,2427,1445,1702,12.1,92.0,159,Unhealthy,1
2023-01-11T01:00,dhaka,42.7,73.6,105.2,3539,1035,257,55,13,2,1906,1114,2502,1465,1732,12.1,92.0,160,Unhealthy,1
2023-01-11T02:00,dhaka,43.6,75.2,107.3,3639,1052,262,56,13,3,1930,1140,2488,1514,1737,13.7,87.0,161,Unhealthy,1
2023-01-11T03:00,dhaka,44.1,76.1,108.7,3648,1063,267,56,13,3,1953,1151,2521,1514,1757,15.6,82.0,162,Unhealthy,1
2023-01-11T04:00,dhaka,44.1,76.1,109.2,3659,1065,265,57,13,3,1957,1136,2532,1494,1748,18.0,75.0,162,Unhealthy,1
2023-01-11T05:00,dhaka,42.1,72.6,104.1,3491,1023,254,54,13,2,1893,1118,2469,1479,1716,20.2,65.0,160,Unhealthy,1
2023-01-11T06:00,dhaka,38.5,66.4,95.0,3180,930,231,49,11,2,1841,1104,2363,1414,1669,21.9,56.0,157,Unhealthy,1
2023-01-11T07:00,dhaka,35.9,61.9,88.9,2968,863,218,46,11,2,1764,1072,2313,1380,1628,22.9,52.0,154,Unhealthy,1
2023-01-11T08:00,dhaka,34.2,59.0,85.0,2802,830,204,44,10,2,1733,1065,2247,1369,1591,23.4,50.0,153,Unhealthy,1
2023-01-11T09:00,dhaka,33.3,57.4,82.7,2763,813,198,43,10,2,1717,1056,2214,1360,1585,23.4,50.0,152,Unhealthy,1
2023-01-11T10:00,dhaka,33.7,58.1,83.6,2786,820,201,43,10,2,1726,1070,2272,1392,1566,22.9,52.0,152,Unhealthy,1
2023-01-11T11:00,dhaka,36.7,63.3,90.8,3041,888,222,47,11,2,1798,1095,2369,1454,1652,20.4,67.0,155,Unhealthy,1
2023-01-11T12:00,dhaka,49.7,85.7,122.9,4106,1199,300,64,15,3,2028,1180,2634,1641,1845,17.0,78.0,167,Unhealthy,1
2023-01-11T13:00,dhaka,50.5,87.1,124.3,4163,1222,305,64,15,3,2043,1193,2656,1650,1855,16.3,78.0,167,Unhealthy,1
2023-01-11T14:00,dhaka,49.8,85.9,122.9,4134,1201,299,64,15,3,2064,1183,2665,1633,1838,15.5,79.0,167,Unhealthy,1
2023-01-11T15:00,dhaka,48.9,84.3,120.6,4054,1182,297,63,15,3,2023,1173,2643,1617,1841,15.3,78.0,166,Unhealthy,1
2023-01-11T16:00,dhaka,48.8,84.1,120.1,4066,1192,295,63,15,3,2040,1170,2646,1628,1838,14.7,77.0,166,Unhealthy,1
2023-01-11T17:00,dhaka,49.0,84.5,121.1,4063,1186,296,63,15,3,2025,1159,2632,1611,1842,13.1,85.0,166,Unhealthy,1
2023-01-11T18:00,dhaka,49.5,85.4,122.5,4106,1203,298,64,15,3,2021,1164,2653,1608,1833,12.6,87.0,166,Unhealthy,1
2023-01-11T19:00,dhaka,50.6,87.3,124.8,4189,1214,305,65,15,3,2051,1179,2660,1599,1841,12.2,89.0,167,Unhealthy,1
2023-01-11T20:00,dhaka,51.4,88.7,127.1,4268,1243,311,66,15,3,2033,1190,2666,1583,1863,11.9,90.0,168,Unhealthy,1
2023-01-11T21:00,dhaka,52.0,89.6,128.1,4294,1259,314,67,16,3,2048,1196,2683,1578,1864,11.6,91.0,169,Unhealthy,1
2023-01-11T22:00,dhaka,52.3,90.1,129.0,4298,1263,313,67,16,3,2050,1198,2677,1595,1860,10.8,93.0,169,Unhealthy,1
2023-01-11T23:00,dhaka,52.5,90.6,129.5,4323,1262,318,67,16,3,2065,1194,2697,1596,1884,10.2,95.0,169,Unhealthy,1
2023-01-12T00:00,dhaka,52.7,90.8,129.9,4353,1264,317,68,16,3,2061,1187,2696,1586,1871,9.8,95.0,169,Unhealthy,1
2023-01-12T01:00,dhaka,54.3,93.6,134.1,4481,1309,326,70,16,3,2118,1190,2730,1601,1894,10.1,97.0,171,Unhealthy,1
2023-01-12T02:00,dhaka,55.8,96.2,137.4,4616,1339,335,71,17,3,2151,1215,2787,1646,1927,11.9,93.0,172,Unhealthy,1
2023-01-12T03:00,dhaka,55.8,96.2,137.8,4613,1355,338,71,17,3,2167,1221,2797,1661,1955,13.9,89.0,172,Unhealthy,1
2023-01-12T04:00,dhaka,54.4,93.8,134.6,4485,1308,329,70,16,3,2125,1213,2762,1616,1919,17.1,78.0,171,Unhealthy,1
2023-01-12T05:00,dhaka,48.8,84.1,121.1,4054,1176,294,62,15,3,2012,1184,2608,1559,1813,19.5,66.0,166,Unhealthy,1
2023-01-12T06:00,dhaka,45.2,78.0,112.7,3752,1086,272,58,14,3,1921,1160,2489,1497,1742,20.9,58.0,163,Unhealthy,1
2023-01-12T07:00,dhaka,43.1,74.3,107.6,3542,1048,262,55,13,2,1880,1143,2434,1459,1707,22.0,50.0,161,Unhealthy,1
2023-01-12T08:00,dhaka,41.6,71.7,103.8,3429,1000,249,53,12,2,1842,1128,2399,1446,1679,22.5,46.0,159,Unhealthy,1
2023-01-12T09:00,dhaka,41.2,71.0,102.9,3411,996,249,53,12,2,1850,1132,2377,1456,1692,22.5,45.0,159,Unhealthy,1
2023-01-12T10:00,dhaka,41.7,71.9,104.3,3439,1006,252,53,12,2,1885,1155,2428,1497,1710,21.8,49.0,159,Unhealthy,1
2023-01-12T11:00,dhaka,46.2,79.6,114.8,3831,1113,280,59,14,3,1982,1168,2591,1653,1780,19.3,64.0,163,Unhealthy,1
2023-01-12T12:00,dhaka,66.2,114.1,164.4,5468,1601,398,85,20,4,2301,1294,2988,1904,2059,16.1,71.0,181,Unhealthy,1
2023-01-12T13:00,dhaka,71.0,122.5,176.5,5901,1708,429,91,22,4,2419,1351,3155,1999,2170,15.0,72.0,186,Unhealthy,1
2023-01-12T14:00,dhaka,74.8,129.0,185.8,6187,1802,449,96,23,5,2579,1385,3310,2069,2263,13.9,78.0,189,Unhealthy,1
2023-01-12T15:00,dhaka,77.8,134.1,192.8,6445,1880,468,100,24,5,2675,1400,3469,2154,2342,13.1,83.0,192,Unhealthy,1
2023-01-12T16:00,dhaka,80.2,138.3,198.8,6641,1951,484,103,24,5,2737,1422,3576,2188,2416,12.8,86.0,194,Unhealthy,1
2023-01-12T17:00,dhaka,81.0,139.7,200.7,6688,1958,487,104,25,5,2735,1423,3589,2186,2418,12.4,87.0,194,Unhealthy,1
2023-01-12T18:00,dhaka,80.5,138.8,199.3,6643,1943,484,103,24,5,2735,1422,3612,2154,2388,12.0,88.0,194,Unhealthy,1
2023-01-12T19:00,dhaka,80.5,138.8,200.2,6653,1948,488,103,24,5,2716,1441,3585,2132,2406,12.3,86.0,194,Unhealthy,1
2023-01-12T20:00,dhaka,82.1,141.6,204.0,6757,1982,496,106,25,5,2742,1438,3589,2147,2408,12.0,86.0,195,Unhealthy,1
2023-01-12T21:00,dhaka,84.6,145.8,210.0,6992,2036,511,109,26,5,2783,1458,3625,2155,2446,11.7,86.0,198,Unhealthy,1
2023-01-12T22:00,dhaka,87.5,150.9,217.0,7282,2107,530,113,27,6,2844,1497,3720,2182,2492,11.8,86.0,201,Very Unhealthy,1
2023-01-12T23:00,dhaka,90.2,155.5,224.0,7482,2182,543,116,27,6,2898,1503,3793,2207,2535,12.4,83.0,206,Very Unhealthy,1
2023-01-13T00:00,dhaka,92.1,158.8,229.1,7621,2223,557,118,28,6,2885,1517,3789,2198,2520,10.1,98.0,209,Very Unhealthy,1
2023-01-13T01:00,dhaka,96.7,166.7,240.3,8010,2330,581,124,30,6,2955,1540,3830,2274,2608,10.4,99.0,217,Very Unhealthy,1
2023-01-13T02:00,dhaka,101.3,174.6,251.5,8390,2438,610,130,31,6,3027,1578,3929,2336,2656,12.4,92.0,225,Very Unhealthy,1
2023-01-13T03:00,dhaka,92.1,158.8,228.2,7644,2226,556,119,28,6,2882,1521,3730,2252,2529,15.6,85.0,209,Very Unhealthy,1
2023-01-13T04:00,dhaka,81.3,140.2,202.1,6722,1960,491,105,25,5,2653,1469,3476,2090,2347,19.1,69.0,195,Unhealthy,1
2023-01-13T05:00,dhaka,60.5,104.3,151.3,5020,1455,365,78,18,4,2269,1348,2953,1783,2021,21.3,60.0,176,Unhealthy,1
2023-01-13T06:00,dhaka,51.7,89.2,129.9,4276,1241,312,67,16,3,2047,1344,2679,1632,1851,22.7,56.0,168,Unhealthy,1
2023-01-13T07:00,dhaka,49.3,85.0,123.4,4092,1184,298,63,15,3,2005,1322,2587,1570,1803,23.5,56.0,166,Unhealthy,1
2023-01-13T08:00,dhaka,48.5,83.6,121.1,4019,1163,293,62,15,3,1996,1341,2578,1541,1807,24.0,55.0,166,Unhealthy,1
2023-01-13T09:00,dhaka,48.5,83.6,121.1,4004,1165,289,62,15,3,1999,1345,2619,1559,1818,24.1,54.0,166,Unhealthy,1
2023-01-13T10:00,dhaka,49.9,86.1,124.3,4127,1209,301,64,15,3,2078,1344,2712,1642,1855,23.8,56.0,167,Unhealthy,1
2023-01-13T11:00,dhaka,72.9,125.7,180.7,6029,1759,439,94,22,5,2459,1521,3163,1983,2194,21.7,75.0,187,Unhealthy,1
2023-01-13T12:00,dhaka,80.7,139.2,199.8,6687,1954,490,104,25,5,2613,1571,3400,2176,2312,18.7,77.0,194,Unhealthy,1
2023-01-13T13:00,dhaka,85.6,147.6,211.9,7108,2062,518,110,26,5,2684,1600,3486,2279,2397,17.9,81.0,199,Unhealthy,1
2023-01-13T14:00,dhaka,82.4,142.0,203.5,6807,1988,499,106,25,5,2651,1588,3491,2270,2364,17.1,82.0,196,Unhealthy,1
2023-01-13T15:00,dhaka,78.1,134.6,193.2,6480,1880,470,101,24,5,2616,1549,3378,2263,2295,16.6,81.0,192,Unhealthy,1
2023-01-13T16:00,dhaka,74.5,128.5,184.4,6162,1800,452,96,23,5,2538,1518,3305,2210,2221,16.5,79.0,189,Unhealthy,1
2023-01-13T17:00,dhaka,71.6,123.4,177.4,5918,1728,430,92,22,4,2465,1499,3234,2152,2191,15.9,80.0,186,Unhealthy,1
2023-01-13T18:00,dhaka,70.5,121.5,174.2,5830,1698,425,90,21,4,2412,1472,3162,2110,2168,15.6,82.0,185,Unhealthy,1
2023-01-13T19:00,dhaka,69.7,120.1,172.8,5755,1682,421,90,21,4,2408,1455,3126,2092,2136,14.9,88.0,184,Unhealthy,1
2023-01-13T20:00,dhaka,69.9,120.6,173.2,5786,1680,421,90,21,4,2402,1457,3129,2085,2154,14.8,90.0,185,Unhealthy,1
2023-01-13T21:00,dhaka,70.2,121.1,173.7,5803,1689,422,90,21,4,2404,1450,3117,2060,2150,14.6,93.0,185,Unhealthy,1
2023-01-13T22:00,dhaka,69.7,120.1,172.8,5773,1678,419,89,21,4,2396,1436,3125,2030,2135,14.3,96.0,184,Unhealthy,1
2023-01-13T23:00,dhaka,68.7,118.5,170.0,5692,1659,418,89,21,4,2372,1424,3078,2025,2118,14.4,97.0,184,Unhealthy,1
2023-01-14T00:00,dhaka,68.3,117.8,169.0,5668,1646,412,88,21,4,2395,1404,3116,2016,2127,14.2,98.0,183,Unhealthy,1
2023-01-14T01:00,dhaka,69.4,119.7,171.8,5751,1677,416,89,21,4,2412,1400,3112,2017,2160,14.6,99.0,184,Unhealthy,1
2023-01-14T02:00,dhaka,71.6,123.4,177.0,5941,1727,433,92,22,4,2432,1394,3208,2038,2178,16.7,98.0,186,Unhealthy,1
2023-01-14T03:00,dhaka,70.2,121.1,174.6,5808,1704,426,91,21,4,2435,1384,3156,2019,2157,18.0,97.0,185,Unhealthy,1
2023-01-14T04:00,dhaka,70.8,122.0,177.0,5859,1702,426,91,21,4,2420,1390,3151,1969,2151,20.3,88.0,185,Unhealthy,1
2023-01-14T05:00,dhaka,63.0,108.7,160.2,5220,1527,379,81,19,4,2288,1368,2984,1810,2053,22.4,81.0,178,Unhealthy,1
2023-01-14T06:00,dhaka,58.8,101.3,149.9,4845,1421,355,75,18,4,2181,1335,2853,1705,1961,24.1,72.0,175,Unhealthy,1
2023-01-14T07:00,dhaka,47.7,82.2,122.5,3952,1140,286,61,14,3,1995,1250,2600,1546,1810,24.9,67.0,165,Unhealthy,1
2023-01-14T08:00,dhaka,41.6,71.7,106.6,3408,993,250,53,12,2,1858,1193,2446,1467,1710,25.3,63.0,159,Unhealthy,1
2023-01-14T09:00,dhaka,38.3,66.1,98.0,3178,926,228,49,11,2,1819,1159,2410,1397,1676,25.4,62.0,156,Unhealthy,1
2023-01-14T10:00,dhaka,37.5,64.7,95.5,3101,907,226,48,11,2,1812,1146,2348,1447,1653,25.2,61.0,156,Unhealthy,1
2023-01-14T11:00,dhaka,47.8,82.4,120.1,3938,1151,290,61,14,3,1993,1207,2595,1608,1820,24.0,71.0,165,Unhealthy,1
2023-01-14T12:00,dhaka,54.6,94.1,136.4,4514,1320,329,71,16,3,2125,1267,2773,1731,1919,23.1,71.0,171,Unhealthy,1
2023-01-14T13:00,dhaka,60.1,103.6,149.9,4976,1449,362,78,18,4,2261,1307,2928,1795,2024,20.7,77.0,176,Unhealthy,1
2023-01-14T14:00,dhaka,65.2,112.5,162.5,5413,1582,392,84,20,4,2356,1336,3108,1853,2118,20.3,83.0,180,Unhealthy,1
2023-01-14T15:00,dhaka,69.9,120.6,173.7,5785,1690,420,90,21,4,2467,1376,3244,1917,2217,18.9,91.0,185,Unhealthy,1
2023-01-14T16:00,dhaka,75.1,129.5,186.7,6223,1820,451,97,23,5,2613,1418,3418,1959,2288,18.3,93.0,189,Unhealthy,1
2023-01-14T17:00,dhaka,80.5,138.8,199.8,6653,1940,484,104,24,5,2706,1469,3534,2019,2385,17.4,94.0,194,Unhealthy,1
2023-01-14T18:00,dhaka,84.0,144.8,208.6,6921,2026,504,109,26,5,2790,1502,3652,2075,2447,16.8,94.0,197,Unhealthy,1
2023-01-14T19:00,dhaka,85.9,148.1,213.3,7111,2074,520,111,26,5,2809,1508,3657,2104,2465,18.4,90.0,199,Unhealthy,1
2023-01-14T20:00,dhaka,86.9,149.9,216.1,7178,2110,526,112,26,5,2808,1533,3656,2117,2470,18.5,89.0,200,Unhealthy,1
2023-01-14T21:00,dhaka,88.0,151.8,218.9,7267,2126,531,113,27,6,2800,1549,3688,2134,2457,18.2,90.0,202,Very Unhealthy,1
2023-01-14T22:00,dhaka,89.7,154.6,222.6,7428,2156,542,115,27,6,2830,1583,3678,2136,2485,15.1,98.0,205,Very Unhealthy,1
2023-01-14T23:00,dhaka,94.0,162.1,233.3,7796,2261,563,121,29,6,2900,1623,3769,2193,2557,15.2,99.0,212,Very Unhealthy,1
2023-01-15T00:00,dhaka,96.7,166.7,239.3,7973,2331,583,125,30,6,2930,1640,3796,2230,2585,16.2,96.0,217,Very Unhealthy,1
2023-01-15T01:00,dhaka,99.4,171.4,245.9,8212,2399,600,128,30,6,2984,1646,3884,2299,2621,16.0,97.0,222,Very Unhealthy,1
2023-01-15T02:00,dhaka,98.0,169.0,243.1,8103,2367,592,125,30,6,2985,1631,3883,2328,2596,17.2,98.0,219,Very Unhealthy,1
2023-01-15T03:00,dhaka,91.3,157.4,226.3,7544,2202,549,118,28,6,2848,1570,3729,2248,2508,19.0,96.0,208,Very Unhealthy,1
2023-01-15T04:00,dhaka,86.1,148.5,214.2,7132,2077,519,111,26,5,2693,1538,3546,2149,2398,21.6,83.0,199,Unhealthy,1
2023-01-15T05:00,dhaka,62.2,107.3,156.0,5160,1495,378,80,19,4,2285,1363,2975,1819,2037,23.4,59.0,178,Unhealthy,1
2023-01-15T06:00,dhaka,41.3,71.2,104.1,3421,995,251,53,12,2,1843,1207,2418,1498,1697,24.3,48.0,159,Unhealthy,1
2023-01-15T07:00,dhaka,32.0,55.1,81.0,2663,761,193,40,9,2,1705,1133,2211,1355,1572,25.0,43.0,149,Unhealthy for Sensitive Groups,1
2023-01-15T08:00,dhaka,29.5,50.8,74.5,2454,714,177,38,9,2,1644,1101,2166,1329,1514,25.1,43.0,139,Unhealthy for Sensitive Groups,1
2023-01-15T09:00,dhaka,28.2,48.7,71.2,2343,675,171,36,8,1,1617,1052,2125,1304,1496,25.2,42.0,134,Unhealthy for Sensitive Groups,1
2023-01-15T10:00,dhaka,27.5,47.5,69.4,2285,666,165,35,8,1,1647,1064,2125,1320,1511,24.2,49.0,131,Unhealthy for Sensitive Groups,1
2023-01-15T11:00,dhaka,33.2,57.3,82.9,2745,801,201,42,10,2,1749,1089,2254,1426,1589,22.4,57.0,152,Unhealthy,1
2023-01-15T12:00,dhaka,47.0,81.0,117.3,3862,1141,283,60,14,3,1969,1179,2551,1604,1787,19.6,63.0,164,Unhealthy,1
2023-01-15T13:00,dhaka,50.5,87.1,125.7,4148,1218,303,65,15,3,2037,1208,2633,1650,1829,18.6,65.0,167,Unhealthy,1
